"","settings","features","rm","full.AUC","Mean.AUC","Var.AUC","Mean.AUC.DIFF","Var.AUC.DIFF","Mean.OR10","Var.OR10","Mean.ORmin","Var.ORmin","AICc","delta.AICc","w.AIC","nparam","sel.cri","rankAICc"
"83","PQ_3","PQ",3,0.8762,0.863636954888437,0.016256173142571,0.0386660742912142,0.015323332004731,0.266869540776615,0.0900620300158904,0.00201072386058981,1.61720417741808e-05,36450.1925444119,508.276793321151,4.21839405906366e-111,14,"",80
"84","PH_3","PH",3,0.8862,0.87110035484952,0.00696216010262376,0.0336377224637038,0.00458133988966304,0.170262907549944,0.0364016123196076,0.024798927613941,0.00245994724320595,36061.7258895757,119.810138484907,9.54134162874551e-27,46,"",34
"85","QH_3","QH",3,0.886,0.869512761159878,0.0093585484879064,0.0385333869266347,0.00609745569354911,0.195732076450748,0.0541268653641629,0.0221179624664879,0.00195681705467588,36072.6054019711,130.689650880326,4.14145881190628e-29,49,"",38
"86","LPQ_3","LPQ",3,0.8762,0.863298711136816,0.0172291463307662,0.0391636612817571,0.0161922351006967,0.263503920551183,0.0945486945939971,0.00201072386058981,1.61720417741808e-05,36448.3719680912,506.456217000414,1.04828717286207e-110,14,"",79
"87","LPH_3","LPH",3,0.8863,0.870946670414252,0.00704610061479476,0.0339346707357173,0.00464716261729781,0.168248580241575,0.0364884809929356,0.0254691689008043,0.00259471425799079,36061.3157401948,119.399989104008,1.17131108275058e-26,46,"",33
"88","LQH_3","LQH",3,0.8859,0.871218649193548,0.00868249552913014,0.0362876454789615,0.00555756013478902,0.182327250713483,0.0479463244767974,0.0254691689008043,0.00259471425799079,36072.3936765518,130.477925461026,4.60393238884799e-29,49,"",37
"89","PQH_3","PQH",3,0.8863,0.870392477892848,0.00722271026287657,0.0346046073838148,0.00486870843924438,0.170259304102165,0.0387796558059646,0.0274798927613941,0.00302057802471088,36073.2808213397,131.365070248961,2.95452653056521e-29,52,"",39
"90","LPQH_3","LPQH",3,0.8863,0.870008931775923,0.007150047988323,0.0347014702405668,0.00488604687122056,0.172943872697397,0.0387781489244156,0.0281501340482574,0.00316972018773944,36068.4830178881,126.567266797305,3.25325178159974e-28,50,"",35
"91","L_3.5","L",3.5,0.8094,0.785467738602295,0.0445407103690474,0.0551469186601895,0.0364696989064871,0.230658494047104,0.0597541657937014,0.00536193029490617,8.14591733810588e-05,38046.3572411588,2104.44149006802,0,9,"",111
"92","P_3.5","P",3.5,0.8733,0.854767971114763,0.019298365311231,0.0412782480176,0.018475614532968,0.321148274669203,0.149236889912482,0.00268096514745308,2.87502964874325e-05,36528.2597356632,586.343984572442,4.71055368418195e-128,15,"",87
"93","Q_3.5","Q",3.5,0.8499,0.856918468931073,0.00926796256767371,0.0215318153998286,0.00555969504805297,0.149571910403874,0.0249028850411442,0.0046916890080429,8.80477829927621e-05,36908.622503195,966.706752104241,1.19769552634553e-210,6,"",103
"94","H_3.5","H",3.5,0.8848,0.870896638703912,0.0095044351595656,0.0374772388579137,0.0058250391818964,0.174280751823345,0.0469751512212118,0.0194369973190349,0.00151118745912067,36103.2233406037,161.307589512908,9.30148840091146e-36,47,"",47
"95","LP_3.5","LP",3.5,0.8742,0.856166578652455,0.0181917213206366,0.0400678469950489,0.0176655369703078,0.311091051918476,0.136094269251771,0.00268096514745308,2.87502964874325e-05,36512.3080892674,570.3923381766,1.37065438912251e-124,16,"",86
"96","LQ_3.5","LQ",3.5,0.8618,0.854748807979475,0.0161979789547778,0.0335039063606318,0.0134611005340456,0.209911643460463,0.0511028654889315,0.00201072386058981,1.61720417741808e-05,36762.8810485841,820.965297493305,5.317422738988e-179,10,"",98
"97","LH_3.5","LH",3.5,0.8848,0.872441995211018,0.00918806415502827,0.0358312270035834,0.00548454601979429,0.172940269249618,0.0459186422300847,0.0201072386058981,0.00161720417741808,36102.6040988949,160.688347804127,1.26770755157965e-35,47,"",46
"98","PQ_3.5","PQ",3.5,0.8742,0.859734324371559,0.0180714174906871,0.0397351236270628,0.0167367495058787,0.276247513621033,0.102982395910468,0.00201072386058981,1.61720417741808e-05,36509.7110746879,567.795323597114,5.02183583902578e-124,13,"",85
"99","PH_3.5","PH",3.5,0.8852,0.871029659798495,0.00680869822023733,0.0330993134377078,0.0044135925761371,0.164227132520396,0.0348161847191569,0.0180965147453083,0.00130993538370864,36081.7009979385,139.785246847707,4.38601161456886e-31,40,"",42
